162,24217,FUTBOL INFERIORES,500,18/04/2022
163,24218,FUTBOL INFERIORES,500,18/04/2022
164,24220,FUTBOL INFERIORES,500,18/04/2022
165,24221,FUTBOL INFERIORES,500,18/04/2022
166,24222,FUTBOL INFERIORES,500,18/04/2022
167,24223,FUTBOL INFERIORES,500,18/04/2022
168,24224,FUTBOL INFERIORES,500,18/04/2022
169,24225,FUTBOL INFERIORES,500,18/04/2022
170,24226,FUTBOL INFERIORES,500,18/04/2022
171,24227,FUTBOL INFERIORES,500,18/04/2022
172,24228,FUTBOL INFERIORES,500,18/04/2022
173,24229,FUTBOL INFERIORES,500,18/04/2022
174,24230,FUTBOL INFERIORES,500,18/04/2022
175,24231,FUTBOL INFERIORES,500,18/04/2022
176,24233,FUTBOL INFERIORES,500,18/04/2022
177,24234,FUTBOL INFERIORES,500,18/04/2022
178,24235,FUTBOL INFERIORES,500,18/04/2022
179,24236,FUTBOL INFERIORES,500,18/04/2022
180,24237,FUTBOL INFERIORES,500,18/04/2022
181,24238,FUTBOL INFERIORES,500,18/04/2022
182,24240,FUTBOL INFERIORES,500,18/04/2022
183,24242,FUTBOL INFERIORES,500,18/04/2022
184,24243,FUTBOL INFERIORES,500,18/04/2022
185,24246,FUTBOL INFERIORES,500,18/04/2022
186,24247,FUTBOL INFERIORES,500,18/04/2022
187,24248,FUTBOL INFERIORES,500,18/04/2022
188,24249,FUTBOL INFERIORES,500,18/04/2022
189,24250,FUTBOL INFERIORES,500,18/04/2022
190,24251,FUTBOL INFERIORES,500,18/04/2022
191,24252,FUTBOL INFERIORES,500,18/04/2022
192,24253,FUTBOL INFERIORES,500,18/04/2022
193,24255,FUTBOL INFERIORES,500,18/04/2022
194,24258,FUTBOL INFERIORES,500,18/04/2022
195,24260,FUTBOL INFERIORES,500,18/04/2022
196,24261,FUTBOL INFERIORES,500,18/04/2022
197,24262,FUTBOL INFERIORES,500,18/04/2022
198,24263,FUTBOL INFERIORES,500,18/04/2022
199,24264,FUTBOL INFERIORES,500,18/04/2022
200,24265,FUTBOL INFERIORES,500,18/04/2022
201,24266,FUTBOL INFERIORES,500,18/04/2022
202,24267,FUTBOL INFERIORES,500,18/04/2022
203,24268,FUTBOL INFERIORES,500,18/04/2022
204,24269,FUTBOL INFERIORES,500,18/04/2022
205,24270,FUTBOL INFERIORES,500,18/04/2022
206,24271,FUTBOL INFERIORES,500,18/04/2022
207,24272,FUTBOL INFERIORES,500,18/04/2022
208,24273,FUTBOL INFERIORES,500,18/04/2022
209,24274,FUTBOL INFERIORES,500,18/04/2022
210,24276,FUTBOL INFERIORES,500,18/04/2022
211,24277,FUTBOL INFERIORES,500,18/04/2022
212,24278,FUTBOL INFERIORES,500,18/04/2022
213,24279,FUTBOL INFERIORES,500,18/04/2022
214,24280,FUTBOL INFERIORES,500,18/04/2022
215,24282,FUTBOL INFERIORES,500,18/04/2022
216,24289,FUTBOL INFERIORES,500,18/04/2022
217,24290,FUTBOL INFERIORES,500,18/04/2022
218,24292,FUTBOL INFERIORES,500,18/04/2022
219,24293,FUTBOL INFERIORES,500,18/04/2022
220,24296,FUTBOL INFERIORES,500,18/04/2022
221,24299,FUTBOL INFERIORES,500,18/04/2022
222,24300,FUTBOL INFERIORES,500,18/04/2022
223,24302,FUTBOL INFERIORES,500,18/04/2022
224,24304,FUTBOL INFERIORES,500,18/04/2022
225,24305,FUTBOL INFERIORES,500,18/04/2022
226,24306,FUTBOL INFERIORES,500,18/04/2022
227,24307,FUTBOL INFERIORES,500,18/04/2022
228,24308,FUTBOL INFERIORES,500,18/04/2022
229,24309,FUTBOL INFERIORES,500,18/04/2022
230,24310,FUTBOL INFERIORES,500,18/04/2022
231,24311,FUTBOL INFERIORES,500,18/04/2022
232,24312,FUTBOL INFERIORES,500,18/04/2022
233,24313,FUTBOL INFERIORES,500,18/04/2022
234,24315,FUTBOL INFERIORES,500,18/04/2022
235,24316,FUTBOL INFERIORES,500,18/04/2022
236,24317,FUTBOL INFERIORES,500,18/04/2022
237,24318,FUTBOL INFERIORES,500,18/04/2022
238,24319,FUTBOL INFERIORES,500,18/04/2022
239,24320,FUTBOL INFERIORES,500,18/04/2022
240,24321,FUTBOL INFERIORES,500,18/04/2022
241,24322,FUTBOL INFERIORES,500,18/04/2022
242,24323,FUTBOL INFERIORES,500,18/04/2022
243,24324,FUTBOL INFERIORES,500,18/04/2022
244,24325,FUTBOL INFERIORES,500,18/04/2022
245,24332,FUTBOL INFERIORES,500,18/04/2022
246,24333,FUTBOL INFERIORES,500,18/04/2022
247,24334,FUTBOL INFERIORES,500,18/04/2022
248,24335,FUTBOL INFERIORES,500,18/04/2022
249,24344,FUTBOL INFERIORES,500,18/04/2022
250,24353,FUTBOL INFERIORES,500,18/04/2022
251,24361,FUTBOL INFERIORES,500,18/04/2022
252,24364,FUTBOL INFERIORES,500,18/04/2022
253,24373,FUTBOL INFERIORES,500,18/04/2022
254,24374,FUTBOL INFERIORES,500,18/04/2022
255,24377,FUTBOL INFERIORES,500,18/04/2022
256,24393,FUTBOL INFERIORES,500,18/04/2022
257,24394,FUTBOL INFERIORES,500,18/04/2022
258,24398,FUTBOL INFERIORES,500,18/04/2022
259,24424,FUTBOL INFERIORES,500,18/04/2022
260,24428,FUTBOL INFERIORES,500,18/04/2022
261,24436,FUTBOL INFERIORES,500,18/04/2022
262,24444,FUTBOL INFERIORES,500,18/04/2022
263,24445,FUTBOL INFERIORES,500,18/04/2022
264,24447,FUTBOL INFERIORES,500,18/04/2022
265,24448,FUTBOL INFERIORES,500,18/04/2022
266,24449,FUTBOL INFERIORES,500,18/04/2022
267,24450,FUTBOL INFERIORES,500,18/04/2022
268,24464,FUTBOL INFERIORES,500,18/04/2022
269,24465,FUTBOL INFERIORES,500,18/04/2022
270,24466,FUTBOL INFERIORES,500,18/04/2022
271,24467,FUTBOL INFERIORES,500,18/04/2022
272,24471,FUTBOL INFERIORES,500,18/04/2022
273,24479,FUTBOL INFERIORES,500,18/04/2022
274,24484,FUTBOL INFERIORES,500,18/04/2022
275,24488,FUTBOL INFERIORES,500,18/04/2022
276,24505,FUTBOL INFERIORES,500,18/04/2022
277,24506,FUTBOL INFERIORES,500,18/04/2022
278,24509,FUTBOL INFERIORES,500,18/04/2022
279,24527,FUTBOL INFERIORES,500,18/04/2022
280,24549,FUTBOL INFERIORES,500,18/04/2022
281,24552,FUTBOL INFERIORES,500,18/04/2022
282,24554,FUTBOL INFERIORES,500,18/04/2022
283,24556,FUTBOL INFERIORES,500,18/04/2022
284,24569,FUTBOL INFERIORES,500,18/04/2022
285,24577,FUTBOL INFERIORES,500,18/04/2022
286,24592,FUTBOL INFERIORES,500,18/04/2022
287,24620,FUTBOL INFERIORES,500,18/04/2022
288,24634,FUTBOL INFERIORES,500,18/04/2022
289,24646,FUTBOL INFERIORES,500,18/04/2022
290,24685,FUTBOL INFERIORES,500,18/04/2022
291,24715,FUTBOL INFERIORES,500,18/04/2022
292,24717,FUTBOL INFERIORES,500,18/04/2022
293,24718,FUTBOL INFERIORES,500,18/04/2022
294,24719,FUTBOL INFERIORES,500,18/04/2022
295,24721,FUTBOL INFERIORES,500,18/04/2022
296,24723,FUTBOL INFERIORES,500,18/04/2022
297,24747,FUTBOL INFERIORES,500,18/04/2022
298,24748,FUTBOL INFERIORES,500,18/04/2022
299,24755,FUTBOL INFERIORES,500,18/04/2022
300,24760,FUTBOL INFERIORES,500,18/04/2022
301,24765,FUTBOL INFERIORES,500,18/04/2022
302,24768,FUTBOL INFERIORES,500,18/04/2022
303,24770,FUTBOL INFERIORES,500,18/04/2022
304,24773,FUTBOL INFERIORES,500,18/04/2022
305,24777,FUTBOL INFERIORES,500,18/04/2022
306,24779,FUTBOL INFERIORES,500,18/04/2022
307,24780,FUTBOL INFERIORES,500,18/04/2022
308,24787,FUTBOL INFERIORES,500,18/04/2022
309,24789,FUTBOL INFERIORES,500,18/04/2022
310,24792,FUTBOL INFERIORES,500,18/04/2022
311,24793,FUTBOL INFERIORES,500,18/04/2022
312,24794,FUTBOL INFERIORES,500,18/04/2022
313,24797,FUTBOL INFERIORES,500,18/04/2022
314,24801,FUTBOL INFERIORES,500,18/04/2022
315,24807,FUTBOL INFERIORES,500,18/04/2022
316,24819,FUTBOL INFERIORES,500,18/04/2022
317,24820,FUTBOL INFERIORES,500,18/04/2022
318,24821,FUTBOL INFERIORES,500,18/04/2022
319,24822,FUTBOL INFERIORES,500,18/04/2022
320,24823,FUTBOL INFERIORES,500,18/04/2022
321,24824,FUTBOL INFERIORES,500,18/04/2022
322,24826,FUTBOL INFERIORES,500,18/04/2022
323,24827,FUTBOL INFERIORES,500,18/04/2022
324,24829,FUTBOL INFERIORES,500,18/04/2022
325,2535,VITALICIO,500,18/04/2022
326,5052,VITALICIO,500,18/04/2022
327,10678,VITALICIO,500,18/04/2022
328,17113,Basquet Masculino,500,18/04/2022
329,17684,Basquet Femenino,500,18/04/2022
330,18398,Basquet Masculino,500,18/04/2022
331,18794,Basquet Femenino,500,18/04/2022
332,18806,Basquet Masculino,500,18/04/2022
333,18827,TKD,500,18/04/2022
334,19120,Cobrador,500,18/04/2022
335,19305,Cobrador - ACTIVO,500,18/04/2022
336,19627,Basquet Masculino,500,18/04/2022
337,19708,Basquet Femenino,500,18/04/2022
338,19765,FUTBOL INFANTIL,500,18/04/2022
339,19786,Basquet Femenino,500,18/04/2022
340,19818,Basquet Femenino,500,18/04/2022
341,19925,Basquet Masculino,500,18/04/2022
342,19987,VOLEY,500,18/04/2022
343,20178,TKD,500,18/04/2022
344,20344,Basquet Femenino,500,18/04/2022
345,20732,FUTBOL INFANTIL,500,18/04/2022
346,20739,TKD,500,18/04/2022
347,20756,FUTBOL INFANTIL,500,18/04/2022
348,20841,Basquet Femenino,500,18/04/2022
349,20842,Basquet Masculino,500,18/04/2022
350,20886,Basquet Masculino,500,18/04/2022
351,20930,Basquet Femenino,500,18/04/2022
352,20933,Basquet Masculino,500,18/04/2022
353,20943,FUTBOL INFANTIL,500,18/04/2022
354,20954,Basquet Masculino,500,18/04/2022
355,21102,TKD,500,18/04/2022
356,21105,FUTBOL INFANTIL,500,18/04/2022
357,21127,ESCUELA DE FUTBOL,500,18/04/2022
358,21144,FUTBOL INFANTIL,500,18/04/2022
359,21151,Basquet Masculino,500,18/04/2022
360,21161,PREDIO,500,18/04/2022
361,21162,TKD,500,18/04/2022
362,21174,Basquet Femenino,500,18/04/2022
363,21198,FUTBOL INFANTIL,500,18/04/2022
364,21235,FUTBOL INFANTIL,500,18/04/2022
365,21252,BASQUET,500,18/04/2022
366,21277,TKD,500,18/04/2022
367,21287,FUTBOL INFANTIL,500,18/04/2022
368,21297,Basquet Femenino,500,18/04/2022
369,21317,Basquet Femenino,500,18/04/2022
370,21320,PATIN,500,18/04/2022
371,21321,Basquet Femenino,500,18/04/2022
372,21328,Basquet Femenino,500,18/04/2022
373,21354,FUTBOL INFANTIL,500,18/04/2022
374,21359,Basquet Femenino,500,18/04/2022
375,21426,Basquet Masculino,500,18/04/2022
376,21437,Basquet Masculino,500,18/04/2022
377,21456,TKD,500,18/04/2022
378,21457,Basquet Femenino,500,18/04/2022
379,21471,PREDIO,500,18/04/2022
380,21473,Basquet Masculino,500,18/04/2022
381,21479,PREDIO,500,18/04/2022
382,21480,Basquet Masculino,500,18/04/2022
383,21507,Basquet Masculino,500,18/04/2022
384,21508,Basquet Masculino,500,18/04/2022
385,21509,TKD,500,18/04/2022
386,21510,FUTBOL INFANTIL,500,18/04/2022
387,21512,FUTBOL INFANTIL,500,18/04/2022
388,21524,Basquet Masculino,500,18/04/2022
389,21547,FUTBOL INFANTIL,500,18/04/2022
390,21552,Basquet Femenino,500,18/04/2022
391,21606,ESCUELA DE FUTBOL,500,18/04/2022
392,21619,PATIN,500,18/04/2022
393,21677,VOLEY,500,18/04/2022
394,21687,ESCUELA DE FUTBOL,500,18/04/2022
395,21699,Basquet Masculino,500,18/04/2022
396,21706,BASQUET,500,18/04/2022
397,21711,TKD,500,18/04/2022
398,21736,Basquet Masculino,500,18/04/2022
399,21759,Basquet Femenino,500,18/04/2022
400,21764,Basquet Masculino,500,18/04/2022
401,21782,ESCUELA DE FUTBOL,500,18/04/2022
402,21787,FUTBOL INFANTIL,500,18/04/2022
403,21834,Basquet Masculino,500,18/04/2022
404,21860,Basquet Masculino,500,18/04/2022
405,21876,Basquet Femenino,500,18/04/2022
406,21894,TKD,500,18/04/2022
407,21903,ESCUELA DE FUTBOL,500,18/04/2022
408,21918,Basquet Masculino,500,18/04/2022
409,21942,ESCUELA DE FUTBOL,500,18/04/2022
410,21946,Basquet Masculino,500,18/04/2022
411,21948,ESCUELA DE FUTBOL,500,18/04/2022
412,21980,ESCUELA DE FUTBOL,500,18/04/2022
413,21996,Basquet Masculino,500,18/04/2022
414,22061,TKD,500,18/04/2022
415,22075,Basquet Femenino,500,18/04/2022
416,22157,PATIN,500,18/04/2022
417,22164,PATIN,500,18/04/2022
418,22169,ESCUELA DE FUTBOL,500,18/04/2022
419,22170,ESCUELA DE FUTBOL,500,18/04/2022
420,22177,Basquet Femenino,500,18/04/2022
421,22179,ESCUELA DE FUTBOL,500,18/04/2022
422,22181,ESCUELA DE FUTBOL,500,18/04/2022
423,22184,PATIN,500,18/04/2022
424,22186,PATIN,500,18/04/2022
425,22187,ESCUELA DE FUTBOL,500,18/04/2022
426,22209,Basquet Femenino,500,18/04/2022
427,22242,PATIN,500,18/04/2022
428,22256,Basquet Femenino,500,18/04/2022
429,22313,Basquet Femenino,500,18/04/2022
430,22314,Cobrador,500,18/04/2022
431,22317,TKD,500,18/04/2022
432,22382,Basquet Masculino,500,18/04/2022
433,22394,GIMNASIA ARTISTICA,500,18/04/2022
434,22399,PATIN,500,18/04/2022
435,22400,PATIN,500,18/04/2022
436,22405,ESCUELA DE FUTBOL,500,18/04/2022
437,22431,Basquet Masculino,500,18/04/2022
438,22480,Basquet Femenino,500,18/04/2022
439,22507,PATIN,500,18/04/2022
440,22521,Basquet Masculino,500,18/04/2022
441,22524,Basquet Masculino,500,18/04/2022
442,22535,Basquet Masculino,500,18/04/2022
443,22553,PATIN,500,18/04/2022
444,22559,ESCUELA DE FUTBOL,500,18/04/2022
445,22571,PATIN,500,18/04/2022
446,22592,Basquet Femenino,500,18/04/2022
447,22603,PATIN,500,18/04/2022
448,22611,Basquet Femenino,500,18/04/2022
449,22614,ESCUELA DE FUTBOL,500,18/04/2022
450,22619,Basquet Masculino,500,18/04/2022
451,22640,TKD,500,18/04/2022
452,22644,PATIN,500,18/04/2022
453,22674,Basquet Masculino,500,18/04/2022
454,22682,Basquet Masculino,500,18/04/2022
455,22688,Basquet Femenino,500,18/04/2022
456,22708,Basquet Masculino,500,18/04/2022
457,22719,ESCUELA DE FUTBOL,500,18/04/2022
458,22739,GIMNASIA,500,18/04/2022
459,22767,Basquet Masculino,500,18/04/2022
460,22771,Basquet Masculino,500,18/04/2022
461,22788,ESCUELA DE FUTBOL,500,18/04/2022
462,22799,ESCUELA DE FUTBOL,500,18/04/2022
463,22813,ESCUELA DE FUTBOL,500,18/04/2022
464,22821,Basquet Masculino,500,18/04/2022
465,22845,PATIN,500,18/04/2022
466,22861,TKD,500,18/04/2022
467,22873,Basquet Masculino,500,18/04/2022
468,22874,GIMNASIA,500,18/04/2022
469,22944,ESCUELA DE FUTBOL,500,18/04/2022
470,22948,PATIN,500,18/04/2022
471,22955,PATIN,500,18/04/2022
472,22969,VOLEY,500,18/04/2022
473,22970,GIMNASIA,500,18/04/2022
474,22974,ESCUELA DE FUTBOL,500,18/04/2022
475,22976,Basquet Masculino,500,18/04/2022
476,22982,Basquet Masculino,500,18/04/2022
477,22987,ESCUELA DE FUTBOL,500,18/04/2022
478,22988,ESCUELA DE FUTBOL,500,18/04/2022
479,23037,PATIN,500,18/04/2022
480,23043,Basquet Masculino,500,18/04/2022
481,23054,TKD,500,18/04/2022
482,23061,Basquet Masculino,500,18/04/2022
483,23081,ESCUELA DE FUTBOL,500,18/04/2022
484,23089,Basquet Masculino,500,18/04/2022
485,23092,Basquet Femenino,500,18/04/2022
486,23109,ESCUELA DE FUTBOL,500,18/04/2022
487,23123,ESCUELA DE FUTBOL,500,18/04/2022
488,23126,ESCUELA DE FUTBOL,500,18/04/2022
489,23149,GIMNASIA,500,18/04/2022
490,23151,GIMNASIA,500,18/04/2022
491,23154,TKD,500,18/04/2022
492,23157,GIMNASIA,500,18/04/2022
493,23161,ESCUELA DE FUTBOL,500,18/04/2022
494,23173,GIMNASIA,500,18/04/2022
495,23176,Basquet Masculino,500,18/04/2022
496,23179,TKD,500,18/04/2022
497,23191,PATIN,500,18/04/2022
498,23192,PATIN,500,18/04/2022
499,23198,Basquet Masculino,500,18/04/2022
500,23199,TKD,500,18/04/2022
501,23205,Basquet Masculino,500,18/04/2022
502,23210,Basquet Masculino,500,18/04/2022
503,23211,ESCUELA DE FUTBOL,500,18/04/2022
504,23228,Basquet Femenino,500,18/04/2022
505,23241,Basquet Masculino,500,18/04/2022
506,23246,ESCUELA DE FUTBOL,500,18/04/2022
507,23256,GIMNASIA,500,18/04/2022
508,23272,ESCUELA DE FUTBOL,500,18/04/2022
509,23308,Basquet Masculino,500,18/04/2022
510,23310,GIMNASIA,500,18/04/2022
511,23322,ESCUELA DE FUTBOL,500,18/04/2022
512,23323,TKD,500,18/04/2022
513,23327,ESCUELA DE FUTBOL,500,18/04/2022
514,23338,ESCUELA DE FUTBOL,500,18/04/2022
515,23346,ESCUELA DE FUTBOL,500,18/04/2022
516,23361,VOLEY,500,18/04/2022
517,23363,TKD,500,18/04/2022
518,23366,Basquet Masculino,500,18/04/2022
519,23370,VOLEY,500,18/04/2022
520,23380,Basquet Femenino,500,18/04/2022
521,23381,GIMNASIA,500,18/04/2022
522,23383,PATIN,500,18/04/2022
523,23384,VOLEY,500,18/04/2022
524,23388,Basquet Femenino,500,18/04/2022
525,23403,Basquet Masculino,500,18/04/2022
526,23404,Basquet Masculino,500,18/04/2022
527,23409,PATIN,500,18/04/2022
528,23413,Basquet Masculino,500,18/04/2022
529,23417,ESCUELA DE FUTBOL,500,18/04/2022
530,23452,Basquet Femenino,500,18/04/2022
531,23456,Basquet Masculino,500,18/04/2022
532,23466,GIMNASIA ARTISTICA,500,18/04/2022
533,23472,PATIN,500,18/04/2022
534,23473,GIMNASIA,500,18/04/2022
535,23487,Basquet Masculino,500,18/04/2022
536,23501,PATIN,500,18/04/2022
537,23502,GIMNASIA,500,18/04/2022
538,23504,VOLEY,500,18/04/2022
539,23509,Basquet Masculino,500,18/04/2022
540,23528,TKD,500,18/04/2022
541,23533,ESCUELA DE FUTBOL,500,18/04/2022
542,23545,Basquet Masculino,500,18/04/2022
543,23561,VOLEY,500,18/04/2022
544,23584,Basquet Masculino,500,18/04/2022
545,23595,Basquet Masculino,500,18/04/2022
546,23599,GIMNASIA,500,18/04/2022
547,23615,TKD,500,18/04/2022
548,23616,TKD,500,18/04/2022
549,23634,ESCUELA DE FUTBOL,500,18/04/2022
550,23635,ESCUELA DE FUTBOL,500,18/04/2022
