21321,4
21328,4
21354,8
21359,4
21426,3
21437,3
21456,5
21457,4
21471,11
21473,3
21479,11
21480,3
21507,3
21508,3
21509,5
21510,8
21512,8
21524,3
21547,8
21552,4
21606,10
21619,13
21677,9
21687,10
21699,3
21706,12
21711,5
21736,3
21759,4
21764,3
21782,10
21787,8
21834,3
21860,3
21876,4
21894,5
21903,10
21918,3
21942,10
21946,3
21948,10
21980,10
21996,3
22061,5
22075,4
22157,13
22164,13
22169,10
22170,10
22177,4
22179,10
22181,10
22184,13
22186,13
22187,10
22209,4
22242,13
22256,4
22313,4
22314,6
22317,5
22382,3
22394,14
22399,13
22400,13
22405,10
22431,3
22480,4
22507,13
22521,3
22524,3
22535,3
22553,13
22559,10
22571,13
22592,4
22603,13
22611,4
22614,10
22619,3
22640,5
22644,13
22674,3
22682,3
22688,4
22708,3
22719,10
22739,15
22767,3
22771,3
22788,10
22799,10
22813,10
22821,3
22845,13
22861,5
22873,3
22874,15
22944,10
22948,13
22955,13
22969,9
22970,15
22974,10
22976,3
22982,3
22987,10
22988,10
23037,13
23043,3
23054,5
23061,3
23081,10
23089,3
23092,4
23109,10
23123,10
23126,10
23149,15
23151,15
23154,5
23157,15
23161,10
23173,15
23176,3
23179,5
23191,13
23192,13
23198,3
23199,5
23205,3
23210,3
23211,10
23228,4
23241,3
23246,10
23256,15
23272,10
23308,3
23310,15
23322,10
23323,5
23327,10
23338,10
23346,10
23361,9
23363,5
23366,3
23370,9
23380,4
23381,15
23383,13
23384,9
23388,4
23403,3
23404,3
23409,13
23413,3
23417,10
23452,4
23456,3
23466,14
23472,13
23473,15
23487,3
23501,13
23502,15
23504,9
23509,3
23528,5
23533,10
23545,3
23561,9
23584,3
23595,3
23599,15
23615,5
23616,5
23634,10
23635,10
23636,13
23637,15
23638,13
23649,3
23650,15
23651,9
23652,5
23653,10
23654,13
23656,3
23657,3
23659,4
23660,10
23661,10
23673,10
23678,3
23680,10
23690,10
23697,3
23705,3
23747,13
23754,10
23755,10
23756,10
23761,10
23775,4
23778,10
23781,10
23788,4
23802,10
23804,15
23805,10
23806,10
23813,15
23814,10
23816,10
23822,15
23825,5
23826,5
23827,5
23840,10
23845,10
23848,15
23849,10
23850,10
23853,10
23857,10
23860,10
23865,3
23867,5
23869,15
23876,10
23886,10
23895,10
23897,10
23905,10
23925,3
23930,15
23939,3
23950,15
23952,10
23955,10
23965,5
23967,10
23972,15
23976,13
23993,15
23995,10
23998,10
23999,9
24003,10
24004,3
24009,5
24017,5
24023,13
24025,3
24028,5
24029,3
24036,5
24038,10
24039,13
24048,13
24055,3
24061,13
24062,5
24077,13
24078,3
24079,13
24083,4
24089,10
24094,15
24100,9
24102,10
24104,10
24106,10
24111,10
24112,10
24121,3
24122,10
24123,5
24126,10
24129,13
24130,10
24131,10
24133,10
24136,4
24138,10
24140,5
24142,10
24145,4
24146,4
24147,4
24148,10
24149,3
24155,5
24160,9
24161,9
24162,9
24163,9
24167,10
24168,10
24171,3
24172,3
24175,10
24176,3
24178,5
24180,5
24184,13
24186,9
24187,9
24188,4
24189,3
24190,9
24191,13
24195,9
24241,13
24256,3
24259,3
24281,10
24285,3
24288,10
24297,10
24298,5
24301,4
24314,3
24326,3
24327,10
24329,3
24330,13
24336,4
24337,10
24338,8
24339,3
24340,5
24341,15
24343,3
24346,10
24348,3
24349,3
24350,3
24351,10
24352,3
24355,10
24356,9
24357,10
24359,10
24360,4
24363,10
24365,15
24366,15
24368,9
24369,10
24370,10
24375,9
24376,10
24378,13
24379,3
24380,3
24381,3
24382,3
24383,15
24384,10
24385,3
24386,8
24387,9
24388,9
21918,9
24390,9
24392,10
24395,15
24396,4
24397,15
24399,10
24400,10
24401,5
24402,5
24404,15
24405,3
24406,15
24407,15
24408,15
24409,15
24410,15
24411,15
24412,10
24413,10
24414,10
24415,10
24416,10
24417,10
24418,5
24419,10
24420,10
24421,10
24425,15
24426,15
24427,4
24431,13
24432,13
24434,9
24435,15
24439,13
24440,5
24441,5
24442,5
24443,5
24446,10
24451,10
24452,10
24453,15
24454,15
24455,15
24456,15
24457,10
24458,10
24459,10
24460,10
24461,10
24462,10
24463,4
24469,10
24473,9
24474,15
24475,10
24476,15
24477,9
24478,3
24481,13
24482,11
24483,5
24489,3
24490,3
24492,10
24493,10
24495,10
24496,15
24497,15
24498,9
24499,15
24500,10
24501,10
24502,13
24503,10
24504,13
24507,10
24508,4
24510,15
24511,15
24512,13
24513,10
24514,3
24515,9
24516,10
24517,10
24519,10
24520,10
24521,10
24523,10
24525,3
24528,15
24530,10
24531,15
24532,15
24533,15
24534,10
24535,15
24536,10
24537,10
24538,9
24539,13
24540,15
24541,9
24542,9
24543,4
24544,4
24545,4
24546,9
24547,10
24548,3
24550,5
24551,8
24553,13
24555,3
24557,10
24558,5
24559,10
24560,10
24561,3
24562,13
24563,3
24564,3
24565,13
24566,10
24567,10
24571,3
24573,3
24574,15
24575,15
24576,9
24578,4
24579,10
24580,3
24581,9
24582,13
24584,10
24585,15
24586,9
24587,15
24588,15
24589,3
24590,10
24591,10
24593,3
24594,9
24595,5
24596,5
24597,10
24599,10
24600,5
24601,15
24602,10
24603,10
24604,4
24607,9
24608,4
24609,15
24610,15
24611,3
24612,15
24613,15
24614,10
24615,10
24616,10
24617,10
24621,9
24622,10
24623,15
24624,10
24625,10
24628,5
24629,8
24630,3
24631,10
24632,10
24633,4
24635,9
24636,4
24637,4
24638,9
24639,9
24640,9
24641,10
24643,10
24644,10
24645,3
24648,10
24649,10
24650,4
24651,10
24652,15
24653,3
24654,9
24656,14
24657,12
24664,10
24666,9
24667,10
24668,3
24669,3
24670,3
24672,4
24673,4
24674,4
24675,10
24676,10
24677,3
24679,3
24680,5
24681,9
24682,3
24683,13
24684,13
24686,13
24687,9
24688,9
24689,5
24690,5
24691,10
24692,15
24693,5
24696,10
24697,4
24698,3
24699,3
24700,9
24701,10
24702,9
24704,9
24705,9
24706,16
24707,16
24708,5
24709,16
24710,3
24711,3
24712,3
24713,9
24714,9
24720,10
24725,3
24726,9
24727,3
24728,4
24730,3
24732,3
24733,3
24734,9
24735,9
24736,9
24737,9
24738,9
24739,9
24741,13
24742,9
24743,13
24744,13
24753,13
24754,13
24756,13
24757,13
24758,3
24759,3
24761,13
24762,3
24766,3
24771,4
24775,4
24782,9
24783,5
24784,3
24785,4
24786,15
24790,4
24791,10
24798,17
24799,17
24800,3
24802,14
24803,10
24804,10
24805,14
24806,14
24810,4
24812,4
24813,4
24814,13
24815,4
24816,10
24817,10
24986,12
790,1
2693,1
2754,1
3959,1
4231,1
4292,1
4500,1
7355,1
7356,1
8353,1
9025,1
11302,1
11485,1
12763,1
12896,1
13630,1
13966,1
13967,1
14614,1
14619,1
14625,1
14650,1
14878,1
14965,1
14772,1
14997,1
14998,1
15017,1
15183,1
15208,1
15682,1
15776,1
15987,1
16135,1
16222,1
16265,1
16514,1
16540,1
16604,1
16705,1
16833,1
16959,1
17040,1
17113,1
17260,1
17532,1
17684,1
17696,1
17981,1
18097,1
18272,1
18323,1
18398,1
18609,1
18708,1
18713,1
18794,1
18806,1
18813,1
18827,1
18831,1
18843,1
18967,1
19111,1
19120,1
19180,1
19183,1
19305,1
19354,1
19356,1
19361,1
19367,1
19368,1
19375,1
19377,1
19386,1
19388,1
19392,1
19394,1
19402,1
19412,1
19425,1
19434,1
19435,1
19504,1
19558,1
19588,1
19627,1
19708,1
19714,1
19765,1
19786,1
19818,1
19855,1
19873,1
19876,1
19925,1
19945,1
19987,1
20003,1
20153,1
20178,1
20190,1
20222,1
20266,1
20344,1
20372,1
20435,1
20447,1
20461,1
20472,1
20574,1
20724,1
20732,1
20739,1
20756,1
20791,1
20800,1
20804,1
20841,1
20842,1
20886,1
20897,1
20899,1
20926,1
20930,1
20933,1
20940,1
20943,1
20954,1
20956,1
21102,1
21105,1
21123,1
21126,1
21127,1
21144,1
21149,1
21151,1
21161,1
21162,1
23451,1
21164,1
21174,1
21180,1
21184,1
21198,1
21235,1
21252,1
21258,1
21277,1
21287,1
21297,1
21317,1
21320,1
21321,1
21328,1
21354,1
21359,1
21414,1
21426,1
21437,1
21456,1
21457,1
21471,1
21473,1
21479,1
21480,1
21498,1
21507,1
21508,1
21509,1
21510,1
21512,1
21524,1
21551,1
21547,1
21552,1
21575,1
21589,1
21606,1
21619,1
21677,1
21687,1
21699,1
21706,1
21711,1
21713,1
21736,1
21759,1
21764,1
21782,1
21787,1
21806,1
21810,1
21813,1
21834,1
21860,1
21869,1
21876,1
21894,1
21903,1
21918,1
21942,1
21946,1
21948,1
21980,1
21996,1
22061,1
22075,1
22133,1
22146,1
22157,1
22164,1
22169,1
22170,1
22177,1
22179,1
22181,1
22184,1
22186,1
22187,1
22209,1
22242,1
22243,1
22245,1
22248,1
22249,1
22256,1
22258,1
22260,1
22270,1
22273,1
22278,1
22279,1
22282,1
22283,1
22291,1
22294,1
22295,1
22296,1
22309,1
22310,1
22311,1
22313,1
22314,1
22317,1
22322,1
22323,1
22328,1
22338,1
22350,1
23353,1
22358,1
22359,1
22361,1
22362,1
22364,1
22369,1
22374,1
22376,1
22382,1
22386,1
22391,1
22394,1
22399,1
22400,1
22403,1
22405,1
22417,1
22420,1
22431,1
22439,1
22449,1
22450,1
22455,1
22460,1
22461,1
22474,1
22476,1
22480,1
22504,1
22507,1
22510,1
22514,1
22518,1
22521,1
22524,1
22532,1
22533,1
22535,1
22536,1
22541,1
22545,1
22552,1
22553,1
22556,1
22557,1
22558,1
22559,1
22561,1
22564,1
22566,1
22567,1
22571,1
22573,1
22576,1
22579,1
22580,1
22581,1
22587,1
22588,1
22592,1
22593,1
22600,1
22603,1
22607,1
22608,1
22611,1
22614,1
22617,1
22619,1
22623,1
22629,1
22631,1
22633,1
22636,1
22640,1
22643,1
22644,1
22662,1
22664,1
22665,1
22671,1
22672,1
22674,1
22675,1
22676,1
22682,1
22688,1
22708,1
22709,1
22711,1
22712,1
22719,1
22723,1
22724,1
22728,1
22738,1
22739,1
22756,1
22760,1
22761,1
22767,1
22769,1
22768,1
22771,1
22773,1
22774,1
22777,1
22778,1
22779,1
22781,1
22782,1
22784,1
22788,1
22789,1
22796,1
22799,1
22800,1
22801,1
22813,1
22820,1
22821,1
22833,1
22839,1
22845,1
22858,1
22861,1
22873,1
22874,1
22884,1
22892,1
22894,1
22895,1
22903,1
22905,1
22906,1
22910,1
22919,1
22930,1
22944,1
22948,1
22954,1
22955,1
22956,1
22969,1
22970,1
22974,1
22976,1
22982,1
22987,1
22988,1
22989,1
22995,1
23000,1
23009,1
23006,1
23010,1
23017,1
23018,1
23019,1
23027,1
23029,1
23037,1
23043,1
23049,1
23048,1
23051,1
23054,1
23057,1
23059,1
23061,1
23077,1
23078,1
23081,1
23089,1
23092,1
23093,1
23101,1
23109,1
23110,1
23112,1
23123,1
23126,1
23134,1
23135,1
23149,1
23150,1
23151,1
23152,1
23154,1
23157,1
23161,1
23164,1
23165,1
23173,1
23176,1
23179,1
23190,1
23191,1
23192,1
23198,1
23202,1
23199,1
23205,1
23210,1
23211,1
23220,1
23226,1
23228,1
23239,1
23241,1
23246,1
23249,1
23251,1
23252,1
23256,1
23263,1
23272,1
23276,1
23284,1
23288,1
23290,1
23296,1
23300,1
23301,1
23308,1
23310,1
23315,1
23317,1
23322,1
23323,1
23327,1
23334,1
23335,1
23338,1
23346,1
23348,1
23361,1
23363,1
23366,1
23370,1
23378,1
23380,1
23381,1
23383,1
23384,1
23388,1
23389,1
23394,1
23399,1
23402,1
23403,1
23404,1
23409,1
23410,1
23413,1
23417,1
23423,1
23435,1
23436,1
23446,1
23450,1
23452,1
23456,1
23461,1
23466,1
23472,1
23473,1
23477,1
23483,1
23487,1
23501,1
23502,1
23504,1
23505,1
23506,1
23509,1
23510,1
23528,1
23533,1
23535,1
23545,1
23548,1
23549,1
23550,1
23552,1
23561,1
23583,1
23584,1
23595,1
23599,1
23612,1
23615,1
23616,1
23634,1
23635,1
23636,1
23637,1
23638,1
23649,1
23650,1
23651,1
23652,1
23653,1
23654,1
23655,1
23656,1
23657,1
23659,1
23660,1
23661,1
23669,1
23673,1
23674,1
23678,1
23680,1
23690,1
23697,1
23705,1
23713,1
23720,1
23734,1
23735,1
23736,1
23737,1
23738,1
23740,1
23745,1
23747,1
23749,1
23754,1
23755,1
23756,1
23758,1
23761,1
23763,1
23771,1
23773,1
23774,1
23775,1
23778,1
23781,1
23784,1
23785,1
23788,1
23790,1
23791,1
23794,1
23802,1
23803,1
23804,1
23805,1
23806,1
23808,1
23813,1
23814,1
23815,1
23816,1
23817,1
23822,1
23825,1
23826,1
23827,1
23834,1
23836,1
23840,1
23845,1
23848,1
23849,1
23850,1
23853,1
23854,1
23855,1
23857,1
23860,1
23861,1
23865,1
23867,1
23869,1
23876,1
23877,1
23886,1
23889,1
23891,1
23893,1
23895,1
23896,1
23897,1
23899,1
23901,1
23903,1
23904,1
23905,1
23911,1
23923,1
23925,1
23926,1
23927,1
23930,1
23939,1
23943,1
23947,1
23950,1
23952,1
23953,1
23955,1
23958,1
23959,1
23962,1
23965,1
23967,1
23971,1
23972,1
23974,1
23976,1
23977,1
23982,1
23991,1
23993,1
23995,1
23998,1
23999,1
24002,1
24003,1
24004,1
24008,1
24009,1
24015,1
24017,1
24020,1
24023,1
24025,1
24028,1
24029,1
24036,1
24038,1
24039,1
24045,1
24047,1
24048,1
24051,1
24055,1
24057,1
24059,1
24061,1
24062,1
24063,1
24064,1
24065,1
24066,1
24070,1
24071,1
24072,1
24074,1
24076,1
24077,1
24078,1
24079,1
24080,1
24083,1
24084,1
24089,1
24090,1
24091,1
24094,1
24097,1
24099,1
24100,1
24102,1
24104,1
24106,1
24107,1
24111,1
24112,1
24121,1
24122,1
24123,1
24126,1
24129,1
24130,1
24131,1
24133,1
24136,1
24138,1
24140,1
24141,1
24142,1
24143,1
24144,1
24145,1
24146,1
24147,1
24148,1
24149,1
24150,1
24151,1
24155,1
24159,1
24160,1
24161,1
24162,1
24163,1
24165,1
24167,1
24168,1
24171,1
24172,1
24173,1
24175,1
24176,1
24178,1
24179,1
24181,1
24180,1
24184,1
24185,1
24186,1
24187,1
24188,1
24189,1
24190,1
24191,1
24193,1
24194,1
24195,1
24196,1
24197,1
24199,1
24200,1
24201,1
24202,1
24203,1
24204,1
24205,1
24206,1
24207,1
24208,1
24209,1
24210,1
24211,1
24212,1
24213,1
24214,1
24215,1
24216,1
24217,1
24218,1
24219,1
24220,1
24221,1
24222,1
24223,1
24224,1
24225,1
24226,1
24227,1
24228,1
24229,1
24230,1
24231,1
24232,1
24233,1
24234,1
24235,1
24236,1
24237,1
24238,1
24239,1
24240,1
24241,1
24242,1
24243,1
24244,1
24245,1
24246,1
24247,1
24248,1
24249,1
24250,1
24251,1
24252,1
24253,1
24254,1
24255,1
24256,1
24257,1
24258,1
24259,1
24260,1
24261,1
24262,1
24263,1
24264,1
24265,1
24266,1
24267,1
24268,1
24269,1
24270,1
24271,1
24272,1
24273,1
24274,1
24276,1
24277,1
24278,1
24279,1
24280,1
24281,1
24282,1
24283,1
24284,1
24285,1
24286,1
24287,1
24288,1
24289,1
24290,1
24291,1
24292,1
24293,1
24294,1
24295,1
24296,1
24297,1
24298,1
24299,1
24300,1
24301,1
24302,1
24304,1
24305,1
24306,1
24307,1
24308,1
24309,1
24310,1
24311,1
24312,1
24313,1
24314,1
24315,1
24316,1
24317,1
24318,1
24319,1
24320,1
24321,1
24322,1
24323,1
24324,1
24325,1
24326,1
24327,1
24329,1
24330,1
24331,1
24332,1
24333,1
24334,1
24335,1
24336,1
24337,1
24338,1
24339,1
24340,1
24341,1
24342,1
24343,1
24344,1
24345,1
24346,1
24347,1
24348,1
24349,1
24350,1
24351,1
24352,1
24353,1
24354,1
24355,1
24356,1
24357,1
24358,1
24359,1
24360,1
24361,1
24362,1
24363,1
24364,1
24365,1
24366,1
24368,1
24369,1
24370,1
24371,1
24372,1
24373,1
24374,1
24375,1
24376,1
24377,1
24378,1
24379,1
24380,1
24381,1
24382,1
24383,1
24384,1
24385,1
24386,1
24387,1
24388,1
21918,1
24390,1
24391,1
24392,1
24393,1
24394,1
24395,1
24396,1
24397,1
24398,1
24399,1
24400,1
24401,1
24402,1
24403,1
24404,1
24405,1
24406,1
24407,1
24408,1
24409,1
24410,1
24411,1
24412,1
24413,1
24414,1
24415,1
24416,1
24417,1
24418,1
24419,1
24420,1
24421,1
24422,1
24423,1
24424,1
24425,1
24426,1
24427,1
24428,1
24429,1
24430,1
24431,1
24432,1
24433,1
24434,1
24435,1
24436,1
24437,1
24438,1
24439,1
24440,1
24441,1
24442,1
24443,1
24444,1
24445,1
24446,1
24447,1
24448,1
24449,1
24450,1
24451,1
24452,1
24453,1
24454,1
24455,1
24456,1
24457,1
24458,1
24459,1
24460,1
24461,1
24462,1
24463,1
24464,1
24465,1
24466,1
24467,1
24468,1
24469,1
24470,1
24471,1
24472,1
24473,1
24474,1
24475,1
24476,1
24477,1
24478,1
24479,1
24480,1
24481,1
24482,1
24483,1
24484,1
24485,1
24486,1
24488,1
24489,1
24490,1
24491,1
24492,1
24493,1
24494,1
24495,1
24496,1
24497,1
24498,1
24499,1
24500,1
24501,1
24502,1
24503,1
24504,1
24505,1
24506,1
24507,1
24508,1
24509,1
24510,1
24511,1
24512,1
24513,1
24514,1
24515,1
24516,1
24517,1
24518,1
24519,1
24520,1
24521,1
24522,1
24523,1
24524,1
24525,1
24526,1
24527,1
24528,1
24529,1
24530,1
24531,1
24532,1
24533,1
24534,1
24535,1
24536,1
24537,1
24538,1
24539,1
24540,1
24541,1
24542,1
24543,1
24544,1
24545,1
24546,1
24547,1
24548,1
24549,1
24550,1
24551,1
24552,1
24553,1
24554,1
24555,1
24556,1
24557,1
24558,1
24559,1
24560,1
24561,1
24562,1
24563,1
24564,1
24565,1
24566,1
24567,1
24568,1
24569,1
24570,1
24571,1
24572,1
24573,1
24574,1
24575,1
24576,1
24577,1
24578,1
24579,1
24580,1
24581,1
24582,1
24583,1
24584,1
24585,1
24586,1
24587,1
24588,1
24589,1
24590,1
24591,1
24592,1
24593,1
24594,1
24595,1
24596,1
24597,1
24598,1
24599,1
24600,1
24601,1
24602,1
24603,1
24604,1
24605,1
24606,1
24607,1
24608,1
24609,1
24610,1
24611,1
24612,1
24613,1
24614,1
24615,1
24616,1
24617,1
24618,1
24619,1
24620,1
24621,1
24622,1
24623,1
24624,1
24625,1
24626,1
24627,1
24628,1
24629,1
24630,1
24631,1
24632,1
24633,1
24634,1
24635,1
24636,1
24637,1
24638,1
24639,1
24640,1
24641,1
24642,1
24643,1
24644,1
24645,1
24646,1
24647,1
24648,1
24649,1
24650,1
24651,1
24652,1
24653,1
24654,1
24655,1
24656,1
24657,1
24658,1
24659,1
24660,1
24661,1
24662,1
24663,1
24664,1
24665,1
24666,1
24667,1
24668,1
24669,1
24670,1
24671,1
24672,1
24673,1
24674,1
24675,1
24676,1
24677,1
24678,1
24679,1
24680,1
24681,1
24682,1
24683,1
24684,1
24685,1
24686,1
24687,1
24688,1
24689,1
24690,1
24691,1
24692,1
24693,1
24694,1
24695,1
24696,1
24697,1
24698,1
24699,1
24700,1
24701,1
24702,1
24703,1
24704,1
24705,1
24706,1
24707,1
24708,1
24709,1
24710,1
24711,1
24712,1
24713,1
24714,1
24715,1
24716,1
24717,1
24718,1
24719,1
24720,1
24721,1
24723,1
24724,1
24725,1
24726,1
24727,1
24728,1
24729,1
24730,1
24731,1
24732,1
24733,1
24734,1
24735,1
24736,1
24737,1
24738,1
24739,1
24740,1
24741,1
24742,1
24743,1
24744,1
24745,1
24746,1
24747,1
24748,1
24749,1
24750,1
24751,1
24752,1
24753,1
24754,1
24755,1
24756,1
24757,1
24758,1
24759,1
24760,1
24761,1
24762,1
24764,1
24765,1
24766,1
24767,1
24768,1
24769,1
24770,1
24771,1
24772,1
24773,1
24774,1
24775,1
24777,1
24778,1
24779,1
24780,1
24781,1
24782,1
24783,1
24784,1
24785,1
24786,1
24787,1
24788,1
24789,1
24790,1
24791,1
24792,1
24793,1
24794,1
24795,1
24797,1
24798,1
24799,1
24800,1
24801,1
24802,1
24803,1
24804,1
24805,1
24806,1
24807,1
24808,1
24809,1
24810,1
24811,1
24812,1
24813,1
24814,1
24815,1
24816,1
24817,1
24818,1
24819,1
24820,1
24821,1
24822,1
24823,1
24824,1
24825,1
24826,1
24827,1
24828,1
24829,1
24830,1
24831,1
24832,1
24833,1
24834,1
24835,1
24836,1
24837,1
24838,1
24840,1
24841,1
24842,1
24843,1
24844,1
24845,1
24846,1
24847,1
24848,1
24849,1
24850,1
24851,1
24852,1
24853,1
24854,1
24855,1
24856,1
0,1
24858,1
24859,1
24860,1
24861,1
24862,1
24863,1
24864,1
24865,1
24866,1
24867,1
24868,1
24869,1
24870,1
24871,1
24872,1
24873,1
24874,1
24875,1
24876,1
24877,1
24878,1
24879,1
24880,1
24881,1
24882,1
24883,1
24884,1
24885,1
24886,1
24887,1
24888,1
24889,1
24890,1
24891,1
24892,1
24893,1
24894,1
24895,1
24896,1
24897,1
24898,1
24899,1
24901,1
24902,1
24903,1
24904,1
24905,1
24906,1
24907,1
24908,1
24909,1
24910,1
24911,1
24912,1
24913,1
24914,1
24915,1
24916,1
24917,1
24918,1
24919,1
24920,1
24921,1
24922,1
24923,1
24924,1
24925,1
24926,1
24927,1
24928,1
24929,1
24930,1
24931,1
24932,1
24933,1
24934,1
24935,1
24936,1
24937,1
24938,1
24939,1
24940,1
24941,1
24942,1
24943,1
24944,1
24945,1
24946,1
24947,1
24948,1
24949,1
24950,1
24951,1
24952,1
24953,1
24954,1
24955,1
24956,1
24957,1
24958,1
24959,1
24960,1
24961,1
24962,1
24963,1
24964,1
24965,1
24966,1
24967,1
24968,1
24969,1
24970,1
24971,1
24972,1
24973,1
24974,1
24975,1
24976,1
24977,1
24978,1
24979,1
24980,1
24981,1
24982,1
24983,1
24984,1
24985,1
24986,1
24987,1
24988,1
24989,1
24990,1
24992,1
24993,1
24994,1
24995,1
24996,1
24997,1
24998,1
24999,1
25000,1
25001,1
25002,1
25003,1
25004,1
25005,1
25006,1
25007,1
25008,1
25009,1
25010,1
25011,1
25012,1
25014,1
25015,1
25016,1
25017,1
25018,1
25019,1
25020,1
25021,1
25022,1
25023,1
25024,1
25025,1
25026,1
25027,1
25028,1
25029,1
25030,1
25031,1
25032,1
25033,1
25034,1
25035,1
25036,1
25037,1
25038,1
25039,1
25040,1
25041,1
25042,1
25043,1
25044,1
25045,1
25046,1
25047,1
25048,1
25049,1
25050,1
25051,1
25052,1
25053,1
25054,1
25056,1
25059,1
25060,1
25061,1
25062,1
25063,1
25064,1
25065,1
25066,1
25068,1
25069,1
25070,1
25071,1
25072,1
25073,1
25074,1
25075,1
25076,1
25077,1
25078,1
25079,1
25080,1
25081,1
25082,1
25083,1
25084,1
25085,1
25086,1
25087,1
25088,1
25089,1
25090,1
25091,1
25092,1
25093,1
25094,1
25095,1
25096,1
25097,1
25098,1
25099,1
25100,1
25101,1
25102,1
25103,1
25104,1
25105,1
25106,1
25107,1
25108,1
25109,1
25110,1
25111,1
25112,1
25113,1
25114,1
25115,1
25116,1
25117,1
25118,1
25119,1
25120,1
25121,1
25122,1
25124,1
25125,1
25126,1
25127,1
25128,1
25129,1
25130,1
25131,1
25132,1
25133,1
25134,1
25135,1
25136,1
25137,1
25138,1
25139,1
25140,1
25141,1
25142,1
25143,1
25144,1
25145,1
25146,1
25147,1
25148,1
25149,1
25150,1
25151,1
25152,1
25153,1
25154,1
25155,1
25156,1
25157,1
25158,1
25159,1
25160,1
25161,1
25162,1
25163,1
25164,1
25165,1
25166,1
25167,1
25168,1
25169,1
25170,1
25171,1
25172,1
25173,1
25174,1
25175,1
25176,1
25177,1
25178,1
25179,1
25180,1
25181,1
25182,1
25183,1
25184,1
25185,1
25186,1
25187,1
25188,1
25189,1
25190,1
25191,1
25192,1
25193,1
25194,1
25195,1
25196,1
25197,1
25198,1
25199,1
25200,1
25201,1
25202,1
25203,1
25204,1
25205,1
25206,1
25207,1
